PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,...28,...29,O_GROUP,LOC_QUOTIENT,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41860,"San Francisco-Oakland-Hayward, CA",13-0000,Business and Financial Operations Occupations,NA,192410,0.9,85.815,NA,51.65,107430,0.7,27.13,35.43,46.89,61.73,80.86,56430,73700,97540,128390,168200,NA,NA,2021,NA,NA,NA,major,1.34,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",NA,240,21.9,0.105,NA,55.72,115890,12.7,28.26,42.75,46.86,46.86,#,58790,88910,97480,97480,#,NA,NA,2021,NA,NA,NA,detailed,1.19,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1020,Buyers and Purchasing Agents,NA,6240,4.2,2.782,NA,40.98,85250,1.3,23.94,29.82,37.85,48.02,60.49,49790,62030,78730,99870,125820,NA,NA,2021,NA,NA,NA,detailed,0.89,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1031,"Claims Adjusters, Examiners, and Investigators",NA,3560,8.6,1.59,NA,41.78,86900,4.1,21.63,33.42,42.97,49.98,57.64,44990,69510,89380,103960,119890,NA,NA,2021,NA,NA,NA,detailed,0.81,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1041,Compliance Officers,NA,6850,5.5,3.054,NA,47.82,99460,1.8,27.57,33.93,45.58,58.6,71.33,57350,70570,94800,121890,148370,NA,NA,2021,NA,NA,NA,detailed,1.29,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1051,Cost Estimators,NA,3580,4.1,1.597,NA,47.38,98550,2.1,23.41,33.26,44.83,59.57,75.13,48700,69180,93240,123900,156270,NA,NA,2021,NA,NA,NA,detailed,1.08,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1071,Human Resources Specialists,NA,15150,3.2,6.757,NA,45.9,95460,1.6,23.94,31.08,43.12,58.22,75.3,49790,64640,89690,121100,156630,NA,NA,2021,NA,NA,NA,detailed,1.29,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1075,Labor Relations Specialists,NA,1550,8.1,0.69,NA,44.08,91680,4.5,21.69,30.82,46.23,57.54,63.83,45100,64100,96160,119670,132770,NA,NA,2021,NA,NA,NA,detailed,1.52,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1081,Logisticians,NA,4310,7.9,1.924,NA,45.39,94400,2.9,27.12,35.44,45.41,57.47,62.16,56410,73700,94460,119530,129300,NA,NA,2021,NA,NA,NA,detailed,1.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1082,Project Management Specialists,NA,16730,2.9,7.462,NA,59.82,124430,1.2,33.62,43.28,58.35,75.39,93.69,69940,90020,121370,156810,194870,NA,NA,2021,NA,NA,NA,detailed,1.41,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1111,Management Analysts,NA,15890,4.8,7.085,NA,60.22,125250,3.1,30.91,39.69,55.67,74.56,95.23,64280,82560,115800,155090,198080,NA,NA,2021,NA,NA,NA,detailed,1.3,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1121,"Meeting, Convention, and Event Planners",NA,2100,6.8,0.937,NA,38.36,79790,3.9,21.19,27.58,35.34,47.55,64.22,44080,57370,73500,98910,133570,NA,NA,2021,NA,NA,NA,detailed,1.34,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1131,Fundraisers,NA,1570,7.6,0.699,NA,41.38,86070,3,22.42,29.82,37.25,47.39,60.52,46640,62030,77480,98560,125890,NA,NA,2021,NA,NA,NA,detailed,1.2,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1141,"Compensation, Benefits, and Job Analysis Specialists",NA,2120,4.4,0.946,NA,46.56,96830,1.3,29.53,36.84,43.31,50.12,70.03,61430,76630,90090,104250,145670,NA,NA,2021,NA,NA,NA,detailed,1.52,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1151,Training and Development Specialists,NA,4880,5.9,2.176,NA,43.33,90120,1.8,23.57,29.13,39.01,52.87,63.56,49020,60600,81140,109960,132200,NA,NA,2021,NA,NA,NA,detailed,0.91,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1161,Market Research Analysts and Marketing Specialists,NA,21310,3,9.505,NA,52.1,108370,1.9,26.87,35.26,46.56,62.98,80.67,55890,73340,96840,131000,167780,NA,NA,2021,NA,NA,NA,detailed,1.84,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-1199,"Business Operations Specialists, All Other",NA,28830,2.4,12.857,NA,45.78,95230,1.3,21.75,29.53,41.88,57.9,75.72,45230,61430,87110,120430,157510,NA,NA,2021,NA,NA,NA,detailed,1.76,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2011,Accountants and Auditors,NA,23970,3.4,10.692,NA,51.7,107540,1.1,30.11,37.05,47.26,60.45,78.01,62620,77060,98300,125740,162260,NA,NA,2021,NA,NA,NA,detailed,1.14,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2020,Property Appraisers and Assessors,NA,700,12.9,0.314,NA,44.89,93380,4.5,27.13,36.64,41.47,49.7,62.96,56430,76220,86250,103370,130950,NA,NA,2021,NA,NA,NA,detailed,0.76,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2031,Budget Analysts,NA,590,12.2,0.264,NA,47.14,98050,3.2,29.36,35.91,46.53,56.75,66.64,61070,74690,96790,118040,138610,NA,NA,2021,NA,NA,NA,detailed,0.78,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2041,Credit Analysts,NA,1330,6.9,0.593,NA,56.67,117860,2,27.76,36.77,56.75,75.13,84.93,57730,76480,118050,156270,176660,NA,NA,2021,NA,NA,NA,detailed,1.22,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2051,Financial and Investment Analysts,NA,9730,6,4.338,NA,59.39,123520,2.3,36.04,45.17,50.04,70.5,90.89,74970,93950,104070,146640,189040,NA,NA,2021,NA,NA,NA,detailed,2.09,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2052,Personal Financial Advisors,NA,7980,7.7,3.56,NA,77.41,161010,3.7,29.39,38.12,72.39,#,#,61130,79290,150580,#,#,NA,NA,2021,NA,NA,NA,detailed,1.91,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2053,Insurance Underwriters,NA,1030,13.2,0.461,NA,49.59,103150,4.3,27.69,35.75,47.18,60.2,75.13,57600,74350,98120,125220,156270,NA,NA,2021,NA,NA,NA,detailed,0.6,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2054,Financial Risk Specialists,NA,980,6.2,0.439,NA,67.13,139620,2.4,36.28,47.98,63.44,81.07,#,75470,99790,131950,168620,#,NA,NA,2021,NA,NA,NA,detailed,1.14,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2061,Financial Examiners,NA,980,5,0.437,NA,61.67,128280,1.3,35.39,44.72,57.38,77.76,#,73610,93020,119350,161740,#,NA,NA,2021,NA,NA,NA,detailed,1.01,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2071,Credit Counselors,NA,260,23.2,0.118,NA,29.29,60920,4.5,20.45,22.94,27.31,33.11,37.6,42530,47720,56800,68870,78210,NA,NA,2021,NA,NA,NA,detailed,0.53,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2072,Loan Officers,NA,4770,6,2.129,NA,48.51,100890,4.2,17.04,27.62,43.93,62.67,81.6,35450,57450,91380,130350,169740,NA,NA,2021,NA,NA,NA,detailed,0.88,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2081,"Tax Examiners and Collectors, and Revenue Agents",NA,420,0.2,0.185,NA,47.52,98850,0.1,30.76,37.41,46.93,57.56,66.64,63970,77820,97620,119720,138610,NA,NA,2021,NA,NA,NA,detailed,0.5,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2082,Tax Preparers,NA,1320,18.6,0.587,NA,32.08,66730,6.9,18.02,21.89,35.69,37.46,46.57,37480,45540,74230,77930,96870,NA,NA,2021,NA,NA,NA,detailed,0.99,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",13-2099,"Financial Specialists, All Other",NA,3360,11.4,1.498,NA,50.21,104450,7.6,26.72,29.88,39,60.7,93.53,55580,62160,81120,126250,194540,NA,NA,2021,NA,NA,NA,detailed,1.71,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-0000,Computer and Mathematical Occupations,NA,161110,1.2,71.854,NA,67.14,139650,0.9,34.88,47.91,63.12,80.31,#,72540,99640,131280,167050,#,NA,NA,2021,NA,NA,NA,major,2.17,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1211,Computer Systems Analysts,NA,12980,7.1,5.79,NA,63.29,131650,1.4,37.54,47.29,61.24,78.1,93.66,78080,98370,127370,162450,194820,NA,NA,2021,NA,NA,NA,detailed,1.61,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1212,Information Security Analysts,NA,**,**,**,NA,71.76,149250,3.5,47.5,60.5,63.75,81.34,#,98810,125840,132600,169190,#,NA,NA,2021,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1221,Computer and Information Research Scientists,NA,2410,17.2,1.077,NA,100.91,209890,5.7,61.24,77.4,85.81,#,#,127370,161000,178480,#,#,NA,NA,2021,NA,NA,NA,detailed,4.92,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1231,Computer Network Support Specialists,NA,2140,8.2,0.956,NA,40.9,85060,2.7,22.79,29.6,37.41,48.17,62.64,47410,61570,77810,100190,130290,NA,NA,2021,NA,NA,NA,detailed,0.76,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1232,Computer User Support Specialists,NA,10600,4.9,4.729,NA,36.98,76920,1.7,21.34,27.27,35.63,45.43,56.66,44390,56730,74100,94490,117860,NA,NA,2021,NA,NA,NA,detailed,1.02,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1241,Computer Network Architects,NA,3850,10.5,1.715,NA,73.51,152900,2.6,43.9,51.68,73.6,92.38,#,91310,107480,153090,192150,#,NA,NA,2021,NA,NA,NA,detailed,1.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1242,Database Administrators,NA,1540,11.2,0.688,NA,57.83,120280,2.6,32.93,39.03,57.96,72.6,81.96,68500,81180,120550,151000,170490,NA,NA,2021,NA,NA,NA,detailed,1.13,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1243,Database Architects,NA,1570,21.6,0.701,NA,77.8,161830,9.1,30.01,56.76,76.74,#,#,62420,118060,159620,#,#,NA,NA,2021,NA,NA,NA,detailed,1.96,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1244,Network and Computer Systems Administrators,NA,6560,11.9,2.927,NA,55.95,116370,2.4,30.31,44.63,58.67,63.11,77.55,63050,92830,122040,131280,161290,NA,NA,2021,NA,NA,NA,detailed,1.3,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1251,Computer Programmers,NA,5720,9.4,2.549,NA,60.68,126220,4.2,29.78,47.91,57.96,73.27,92.65,61930,99640,120550,152410,192710,NA,NA,2021,NA,NA,NA,detailed,2.35,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1252,Software Developers,NA,64460,3.1,28.749,NA,76.12,158320,1.1,47.74,61.31,77.85,92.09,#,99310,127530,161930,191550,#,NA,NA,2021,NA,NA,NA,detailed,2.97,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1253,Software Quality Assurance Analysts and Testers,NA,7920,4.5,3.533,NA,60.89,126640,1.6,34.95,46.28,60.27,75.93,81.29,72700,96270,125360,157920,169090,NA,NA,2021,NA,NA,NA,detailed,2.62,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1254,Web Developers,NA,3090,8.4,1.377,NA,53.31,110880,3.6,28.67,37.38,48.58,72.29,78.09,59640,77740,101040,150360,162430,NA,NA,2021,NA,NA,NA,detailed,2.29,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1255,Web and Digital Interface Designers,NA,3240,10.7,1.443,NA,62.38,129760,3.4,29.65,47.37,61.95,77.84,91.16,61680,98530,128850,161900,189620,NA,NA,2021,NA,NA,NA,detailed,2.47,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-1299,"Computer Occupations, All Other",NA,20340,4.8,9.073,NA,63.44,131960,2.3,27.68,42.57,60.88,79.35,#,57570,88550,126620,165050,#,NA,NA,2021,NA,NA,NA,detailed,3.45,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-2011,Actuaries,NA,270,22.5,0.119,NA,62.21,129400,3.4,38.93,47.85,60.31,71.91,81.13,80960,99530,125440,149570,168750,NA,NA,2021,NA,NA,NA,detailed,0.73,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-2031,Operations Research Analysts,NA,1540,6.9,0.685,NA,50.29,104590,3.1,30.24,34.68,47.37,60.74,77.55,62900,72130,98530,126330,161290,NA,NA,2021,NA,NA,NA,detailed,0.98,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-2041,Statisticians,NA,780,12.3,0.35,NA,62.32,129620,4.9,29.93,44.79,57.96,77.42,#,62250,93160,120550,161040,#,NA,NA,2021,NA,NA,NA,detailed,1.57,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-2051,Data Scientists,NA,5290,7.5,2.358,NA,73.65,153180,2.2,39.03,60.03,76.59,81.29,#,81180,124860,159310,169090,#,NA,NA,2021,NA,NA,NA,detailed,3.13,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",15-2099,"Mathematical Science Occupations, All Other",NA,**,**,**,NA,36,74870,20,30.12,30.12,36.29,37.13,37.13,62640,62640,75490,77240,77240,NA,NA,2021,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-0000,Architecture and Engineering Occupations,NA,52180,1.8,23.27,NA,56.13,116750,0.9,29.41,37.69,49.39,71.67,90.12,61170,78380,102730,149070,187440,NA,NA,2021,NA,NA,NA,major,1.35,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-1011,"Architects, Except Landscape and Naval",NA,4100,5.3,1.828,NA,54.7,113780,3,37.37,45.71,48,61.09,78.36,77730,95080,99840,127060,162980,NA,NA,2021,NA,NA,NA,detailed,2.56,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-1012,Landscape Architects,NA,660,9.9,0.293,NA,52.21,108590,3.4,29.62,36.56,48.36,60.11,#,61600,76050,100600,125030,#,NA,NA,2021,NA,NA,NA,detailed,2.37,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-1021,Cartographers and Photogrammetrists,NA,150,12.8,0.067,NA,52.23,108640,4.9,35.53,42.94,59.06,59.06,61.08,73890,89310,122850,122850,127050,NA,NA,2021,NA,NA,NA,detailed,0.75,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-1022,Surveyors,NA,550,17.1,0.247,NA,50.36,104740,3.9,29.17,38.07,47.25,61.16,68.87,60680,79180,98280,127220,143240,NA,NA,2021,NA,NA,NA,detailed,0.75,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2011,Aerospace Engineers,NA,680,41.5,0.303,NA,71.87,149490,3.6,49.56,58.64,74.17,81.14,93.43,103070,121980,154260,168780,194330,NA,NA,2021,NA,NA,NA,detailed,0.75,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2031,Bioengineers and Biomedical Engineers,NA,710,19.7,0.317,NA,57.27,119130,6.5,36.44,47.41,60.52,62.77,79.19,75780,98610,125880,130550,164700,NA,NA,2021,NA,NA,NA,detailed,2.6,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2041,Chemical Engineers,NA,180,23.9,0.08,NA,55.66,115760,6.3,33.67,43,49.72,71.43,77.89,70030,89450,103410,148570,162000,NA,NA,2021,NA,NA,NA,detailed,0.47,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2051,Civil Engineers,NA,9710,8.5,4.329,NA,56.04,116550,2,37.46,38.85,52.96,62.26,78.83,77920,80800,110150,129490,163960,NA,NA,2021,NA,NA,NA,detailed,2,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2061,Computer Hardware Engineers,NA,3880,6.3,1.732,NA,89.04,185210,1.2,56.38,72.08,92.15,#,#,117260,149920,191660,#,#,NA,NA,2021,NA,NA,NA,detailed,3.31,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2071,Electrical Engineers,NA,4720,7.4,2.104,NA,64.25,133640,1.3,37.68,47.94,61.58,78.22,93,78380,99710,128090,162700,193450,NA,NA,2021,NA,NA,NA,detailed,1.59,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2072,"Electronics Engineers, Except Computer",NA,2580,5,1.15,NA,65.11,135430,1.4,39.94,49.39,62.16,78.06,91.87,83080,102730,129280,162370,191090,NA,NA,2021,NA,NA,NA,detailed,1.51,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2081,Environmental Engineers,NA,970,17.7,0.433,NA,61.28,127470,2.5,37.88,46.97,61.36,73.99,80.78,78800,97700,127620,153890,168020,NA,NA,2021,NA,NA,NA,detailed,1.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",NA,290,23.1,0.13,NA,57.9,120420,2,46.97,52.25,58.4,62.25,72.59,97700,108680,121470,129480,150990,NA,NA,2021,NA,NA,NA,detailed,0.8,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2112,Industrial Engineers,NA,2800,4,1.251,NA,55.16,114740,1.5,37.11,45.3,55.46,62.06,76.33,77180,94230,115360,129090,158770,NA,NA,2021,NA,NA,NA,detailed,0.6,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2121,Marine Engineers and Naval Architects,NA,30,10.9,0.014,NA,73.86,153630,3.2,45.44,53.01,66.64,77.55,#,94520,110260,138610,161290,#,NA,NA,2021,NA,NA,NA,detailed,0.26,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2131,Materials Engineers,NA,340,11.5,0.152,NA,53.25,110750,4.1,35.84,37.92,46.1,61.81,78.33,74540,78860,95880,128560,162930,NA,NA,2021,NA,NA,NA,detailed,1,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2141,Mechanical Engineers,NA,3780,6,1.687,NA,61.07,127030,1.4,37.39,46.68,59.09,74.75,91.96,77770,97090,122910,155480,191270,NA,NA,2021,NA,NA,NA,detailed,0.85,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2171,Petroleum Engineers,NA,370,2.3,0.163,NA,80.87,168210,0.4,48.95,62.15,78.75,96.17,#,101810,129260,163800,200040,#,NA,NA,2021,NA,NA,NA,detailed,1.04,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-2199,"Engineers, All Other",NA,4290,6.9,1.911,NA,59.67,124120,1.9,37.11,46.79,59.09,73.3,80.78,77180,97330,122900,152460,168020,NA,NA,2021,NA,NA,NA,detailed,1.77,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3011,Architectural and Civil Drafters,NA,2460,10.2,1.097,NA,36.4,75700,3,27.38,29.36,36.54,38.27,47.81,56940,61060,76000,79600,99450,NA,NA,2021,NA,NA,NA,detailed,1.53,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3012,Electrical and Electronics Drafters,NA,310,21.5,0.138,NA,38.2,79460,1.8,26.17,32.54,36.02,43.81,55.69,54440,67690,74920,91120,115840,NA,NA,2021,NA,NA,NA,detailed,0.93,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3013,Mechanical Drafters,NA,450,16.4,0.201,NA,37.54,78080,2.4,21.36,27.77,36.7,45.09,58.01,44440,57760,76330,93800,120660,NA,NA,2021,NA,NA,NA,detailed,0.59,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3019,"Drafters, All Other",NA,300,12.1,0.136,NA,36.97,76910,5.2,21.34,26.45,32.55,46.77,58.7,44390,55010,67700,97290,122090,NA,NA,2021,NA,NA,NA,detailed,1.25,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3022,Civil Engineering Technologists and Technicians,NA,590,18.8,0.263,NA,44.32,92190,5.4,28.39,35.84,46.54,47.76,60.42,59050,74540,96800,99340,125680,NA,NA,2021,NA,NA,NA,detailed,0.58,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3023,Electrical and Electronic Engineering Technologists and Technicians,NA,2920,6,1.302,NA,35.48,73800,1.7,22.79,28.59,35.68,43.08,47.35,47410,59460,74220,89610,98490,NA,NA,2021,NA,NA,NA,detailed,1.81,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,NA,280,36.3,0.123,NA,28.13,58510,10.2,18.02,18.02,28.72,33.79,42.89,37480,37480,59750,70290,89200,NA,NA,2021,NA,NA,NA,detailed,1.49,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3025,Environmental Engineering Technologists and Technicians,NA,360,33.6,0.159,NA,39.54,82240,10,22.79,28.99,37.98,47.84,58.97,47410,60290,79000,99500,122660,NA,NA,2021,NA,NA,NA,detailed,1.5,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3026,Industrial Engineering Technologists and Technicians,NA,400,6.1,0.178,NA,33.81,70320,2,22.66,28.59,33.88,37.13,47.11,47130,59460,70470,77240,97980,NA,NA,2021,NA,NA,NA,detailed,0.4,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3027,Mechanical Engineering Technologists and Technicians,NA,720,7.5,0.323,NA,38.34,79750,1.6,22.66,28.94,37.13,47.35,47.84,47130,60200,77240,98490,99510,NA,NA,2021,NA,NA,NA,detailed,1.13,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3028,Calibration Technologists and Technicians,NA,80,24.4,0.035,NA,36.05,74990,3.1,26.42,29.41,34.78,37.13,55.42,54950,61170,72330,77240,115270,NA,NA,2021,NA,NA,NA,detailed,0.58,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",NA,1930,12.3,0.862,NA,29.86,62110,5.5,23.03,23.47,23.47,34.63,47.81,47900,48810,48820,72030,99450,NA,NA,2021,NA,NA,NA,detailed,1.65,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",17-3031,Surveying and Mapping Technicians,NA,480,15.4,0.214,NA,37,76960,6.1,21.12,26.58,36.65,47.72,53.22,43930,55290,76240,99250,110700,NA,NA,2021,NA,NA,NA,detailed,0.54,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",19-0000,"Life, Physical, and Social Science Occupations",NA,40340,2.8,17.993,NA,53.24,110750,1.3,24.23,34.52,48.71,63.73,80.66,50400,71790,101320,132560,167760,NA,NA,2021,NA,NA,NA,major,1.99,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",19-1012,Food Scientists and Technologists,NA,240,13.4,0.106,NA,49.98,103970,4.1,32.49,38.29,48.88,60.67,69.76,67570,79640,101660,126190,145090,NA,NA,2021,NA,NA,NA,detailed,1.1,4,0,Cross-industry,1235,NA,cross-industry
