AREA,ST,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,O_GROUP,LOC_QUOTIENT,PCT_TOTAL,PRIM_STATE,PCT_RPT
11,NA,District of Columbia,13-1071,Human Resources Specialists,NA,8120,5.3,12.265,NA,47.9,99620,1.8,23.62,34.97,47.62,60.87,70.68,49130,72740,99050,126610,147010,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,2.33,NA,DC,NA
11,NA,District of Columbia,13-1075,Labor Relations Specialists,NA,270,16,0.403,NA,50.05,104110,4.3,37.93,38.63,46.77,61.44,63.83,78900,80350,97290,127800,132770,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.89,NA,DC,NA
11,NA,District of Columbia,13-1081,Logisticians,NA,1050,6.2,1.59,NA,53.08,110400,1.3,31.79,40.46,51.25,63.83,76.57,66120,84160,106600,132770,159270,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.18,NA,DC,NA
11,NA,District of Columbia,13-1082,Project Management Specialists,NA,5650,11.2,8.531,NA,51.74,107610,2.1,29.99,38.29,48.38,61.76,78.33,62390,79650,100630,128460,162930,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.62,NA,DC,NA
11,NA,District of Columbia,13-1111,Management Analysts,NA,19480,5.2,29.431,NA,53.21,110670,1.4,32.84,41.92,51.51,61.48,76.57,68310,87190,107140,127870,159270,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,5.4,NA,DC,NA
11,NA,District of Columbia,13-1121,"Meeting, Convention, and Event Planners",NA,1890,12.4,2.848,NA,33.88,70470,2,22.79,23.82,29.86,37.62,47.71,47410,49540,62110,78250,99240,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,4.09,NA,DC,NA
11,NA,District of Columbia,13-1131,Fundraisers,NA,2270,14.2,3.434,NA,36.31,75520,7.3,15,23.94,30.23,46.71,60.47,31200,49790,62880,97150,125780,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,5.89,NA,DC,NA
11,NA,District of Columbia,13-1141,"Compensation, Benefits, and Job Analysis Specialists",NA,530,10.8,0.804,NA,40.28,83790,2.5,29.36,30.76,37.74,47.61,53.56,61070,63970,78500,99030,111400,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.29,NA,DC,NA
11,NA,District of Columbia,13-1151,Training and Development Specialists,NA,1350,8.7,2.041,NA,40.57,84380,4.8,18.73,29.31,38.43,49.44,60.49,38960,60970,79930,102840,125830,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.86,NA,DC,NA
11,NA,District of Columbia,13-1161,Market Research Analysts and Marketing Specialists,NA,6090,6.2,9.201,NA,42.02,87390,1.7,23.25,29.74,37.92,49.44,63.05,48370,61850,78870,102830,131140,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.78,NA,DC,NA
11,NA,District of Columbia,13-1199,"Business Operations Specialists, All Other",NA,39100,2.2,59.067,NA,50.49,105020,0.8,29.01,37.13,48.38,61.48,80.97,60350,77240,100620,127880,168410,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,8.08,NA,DC,NA
11,NA,District of Columbia,13-2011,Accountants and Auditors,NA,9200,3.3,13.901,NA,53,110240,1.5,29.67,37.84,48.69,62.91,78.17,61720,78700,101280,130850,162600,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.49,NA,DC,NA
11,NA,District of Columbia,13-2020,Property Appraisers and Assessors,NA,110,1.6,0.171,NA,48.77,101440,0.4,28.49,39.62,50.51,61.48,64.47,59260,82410,105050,127880,134100,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.41,NA,DC,NA
11,NA,District of Columbia,13-2031,Budget Analysts,NA,1940,7.3,2.93,NA,51.15,106380,1.1,30.92,39.28,50,59.82,64.8,64320,81710,104000,124430,134780,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,8.7,NA,DC,NA
11,NA,District of Columbia,13-2041,Credit Analysts,NA,60,27.2,0.091,NA,37.17,77310,2.9,29.21,29.5,36.76,37.34,47.61,60750,61350,76450,77660,99030,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.19,NA,DC,NA
11,NA,District of Columbia,13-2051,Financial and Investment Analysts,NA,4350,6.5,6.572,NA,54.24,112820,2.9,29.99,37.53,47.94,62.64,81.03,62380,78060,99710,130280,168540,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.17,NA,DC,NA
11,NA,District of Columbia,13-2052,Personal Financial Advisors,NA,450,35.9,0.68,NA,75.32,156670,15.7,23.76,37.33,61.51,#,#,49420,77650,127930,#,#,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.36,NA,DC,NA
11,NA,District of Columbia,13-2053,Insurance Underwriters,NA,240,34.9,0.362,NA,52.94,110120,10.9,29.36,37.66,47.48,60.74,79.32,61080,78330,98760,126330,164980,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.47,NA,DC,NA
11,NA,District of Columbia,13-2054,Financial Risk Specialists,NA,300,8.6,0.448,NA,56.72,117980,2.4,29.43,39.42,61.24,78.33,78.33,61210,81990,127370,162930,162930,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.16,NA,DC,NA
11,NA,District of Columbia,13-2061,Financial Examiners,NA,460,6.2,0.698,NA,79.24,164820,2.7,39.28,55.28,80.43,#,#,81710,114980,167290,#,#,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.62,NA,DC,NA
11,NA,District of Columbia,13-2071,Credit Counselors,NA,110,4.9,0.165,NA,33.18,69020,0.8,22.87,23.11,29.11,37.5,48.97,47580,48060,60540,77990,101850,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.75,NA,DC,NA
11,NA,District of Columbia,13-2072,Loan Officers,NA,420,11.1,0.638,NA,47.21,98200,7,18.22,29.13,39.03,49.75,82.11,37900,60590,81170,103480,170790,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.26,NA,DC,NA
11,NA,District of Columbia,13-2099,"Financial Specialists, All Other",NA,2970,4.6,4.482,NA,54.4,113150,1.9,30.82,39.64,51.7,63.14,80,64100,82450,107540,131330,166410,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,5.13,NA,DC,NA
11,NA,District of Columbia,15-0000,Computer and Mathematical Occupations,NA,49000,3.3,74.022,NA,54.68,113720,1.4,29.77,38.31,53.17,64.8,79.12,61920,79690,110590,134780,164560,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,major,2.24,NA,DC,NA
11,NA,District of Columbia,15-1211,Computer Systems Analysts,NA,2230,16.1,3.361,NA,56.76,118050,2.8,36.17,45.8,57.84,72.96,79.16,75230,95270,120300,151760,164660,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.94,NA,DC,NA
11,NA,District of Columbia,15-1212,Information Security Analysts,NA,2130,26.8,3.214,NA,60.09,124980,5.2,45.8,47.9,59.88,77.1,80.12,95270,99630,124550,160370,166660,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,2.88,NA,DC,NA
11,NA,District of Columbia,15-1221,Computer and Information Research Scientists,NA,390,23.9,0.584,NA,59.26,123260,8.1,30.56,38.87,63.2,76.57,86.38,63570,80840,131460,159270,179670,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,2.67,NA,DC,NA
11,NA,District of Columbia,15-1231,Computer Network Support Specialists,NA,830,27.6,1.256,NA,41.77,86880,3.6,29.13,35.82,38.51,49.07,60.49,60590,74500,80110,102070,125820,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1,NA,DC,NA
11,NA,District of Columbia,15-1232,Computer User Support Specialists,NA,3900,10.1,5.885,NA,35.54,73930,1.5,22.94,29.17,37.13,37.94,47.51,47700,60670,77240,78900,98820,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.27,NA,DC,NA
11,NA,District of Columbia,15-1241,Computer Network Architects,NA,1030,20.4,1.548,NA,60.75,126360,2.8,37.82,48.8,62.09,73.06,81.12,78660,101510,129150,151960,168730,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.29,NA,DC,NA
11,NA,District of Columbia,15-1242,Database Administrators,NA,570,16.7,0.867,NA,50,104010,3.5,29.42,38.01,48.56,63.12,63.3,61200,79050,101000,131280,131660,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.42,NA,DC,NA
11,NA,District of Columbia,15-1243,Database Architects,NA,770,15.3,1.158,NA,61.63,128190,4.6,38.22,49.66,62.4,78.75,81.13,79490,103280,129790,163800,168750,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.23,NA,DC,NA
11,NA,District of Columbia,15-1244,Network and Computer Systems Administrators,NA,1410,20.8,2.129,NA,50.24,104490,4.3,29.74,38.55,48.78,61.51,75.95,61860,80180,101460,127930,157970,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.95,NA,DC,NA
11,NA,District of Columbia,15-1251,Computer Programmers,NA,840,37.4,1.262,NA,53.9,112120,11.3,37.53,37.53,48.56,63.12,78.34,78050,78060,101000,131280,162940,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.17,NA,DC,NA
11,NA,District of Columbia,15-1252,Software Developers,NA,9460,8.3,14.291,NA,59.99,124770,1.9,38.62,48.58,62.03,67.83,80.04,80330,101050,129010,141090,166490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.48,NA,DC,NA
11,NA,District of Columbia,15-1253,Software Quality Assurance Analysts and Testers,NA,1220,17.5,1.837,NA,49.05,102020,3.3,29.77,37.94,48.44,61.53,63.12,61920,78910,100740,127970,131280,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.36,NA,DC,NA
11,NA,District of Columbia,15-1254,Web Developers,NA,640,10.9,0.974,NA,45.76,95180,3,29.81,36.01,45.72,57.33,62.64,62010,74910,95090,119240,130290,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.62,NA,DC,NA
11,NA,District of Columbia,15-1255,Web and Digital Interface Designers,NA,620,23.4,0.94,NA,40.9,85070,7.2,17.93,29.74,38.51,49.18,62.64,37300,61860,80110,102300,130290,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.61,NA,DC,NA
11,NA,District of Columbia,15-1299,"Computer Occupations, All Other",NA,17720,3.4,26.771,NA,58.13,120910,1.3,34.97,45.8,60.87,70.7,79.51,72740,95270,126610,147060,165370,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,10.19,NA,DC,NA
11,NA,District of Columbia,15-2011,Actuaries,NA,140,0.8,0.215,NA,66.87,139090,0.2,51.7,59.82,66.76,76.57,82.93,107540,124430,138860,159270,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.32,NA,DC,NA
11,NA,District of Columbia,15-2021,Mathematicians,NA,50,3.8,0.074,NA,68.78,143060,1.2,46.69,59.98,64.92,82.93,82.93,97120,124760,135030,172490,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,5.86,NA,DC,NA
11,NA,District of Columbia,15-2031,Operations Research Analysts,NA,2190,16.5,3.303,NA,43.58,90650,9,23.68,23.68,38.01,59.82,74.61,49250,49260,79050,124430,155190,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,4.71,NA,DC,NA
11,NA,District of Columbia,15-2041,Statisticians,NA,1350,17.3,2.043,NA,52.01,108180,1.3,29.52,37.53,49.88,63.14,74.61,61410,78060,103750,131330,155190,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,9.18,NA,DC,NA
11,NA,District of Columbia,15-2051,Data Scientists,NA,1380,10.7,2.087,NA,56.48,117470,4.2,36.04,38.7,49.38,72.96,81.02,74970,80500,102700,151760,168520,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,2.77,NA,DC,NA
11,NA,District of Columbia,15-2099,"Mathematical Science Occupations, All Other",NA,**,**,**,NA,40.87,85000,0.7,19.58,33.17,38.33,48.89,64.79,40730,68990,79720,101690,134760,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-0000,Architecture and Engineering Occupations,NA,11580,5.8,17.497,NA,56.33,117160,1.3,29.71,38.26,54.83,72.15,82.93,61790,79570,114050,150070,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,major,1.01,NA,DC,NA
11,NA,District of Columbia,17-1011,"Architects, Except Landscape and Naval",NA,1490,7.5,2.252,NA,55.07,114540,5.9,29.58,37.53,48.31,61.5,91.28,61530,78070,100490,127920,189860,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.16,NA,DC,NA
11,NA,District of Columbia,17-1012,Landscape Architects,NA,50,27.1,0.082,NA,48.47,100820,5.9,29.24,34.97,48.54,58.69,79.61,60830,72740,100960,122080,165580,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.67,NA,DC,NA
11,NA,District of Columbia,17-1021,Cartographers and Photogrammetrists,NA,**,**,**,NA,50.27,104560,2,38.38,38.38,47.51,58.15,79.62,79820,79830,98830,120950,165600,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-1022,Surveyors,NA,**,**,**,NA,27.79,57810,13.7,17.81,17.81,22.6,28.52,45.48,37040,37040,47010,59330,94600,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-2011,Aerospace Engineers,NA,390,22,0.59,NA,66.06,137390,6.4,33.91,48.36,69.35,81.16,86.38,70530,100580,144250,168810,179670,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.47,NA,DC,NA
11,NA,District of Columbia,17-2031,Bioengineers and Biomedical Engineers,NA,50,4.4,0.08,NA,43.04,89530,2.7,29.42,36.29,45.95,45.95,58.03,61200,75480,95580,95580,120700,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.66,NA,DC,NA
11,NA,District of Columbia,17-2051,Civil Engineers,NA,1250,15.4,1.892,NA,45.89,95450,2.8,29.73,37.38,45.95,52.62,61.34,61840,77750,95580,109450,127600,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.88,NA,DC,NA
11,NA,District of Columbia,17-2061,Computer Hardware Engineers,NA,480,40,0.723,NA,56.6,117730,4.2,34.21,38.75,51.51,64.92,81.11,71150,80600,107140,135030,168710,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.38,NA,DC,NA
11,NA,District of Columbia,17-2071,Electrical Engineers,NA,530,17.2,0.802,NA,59.27,123280,3.5,37.88,47.82,58.03,73.2,79.06,78790,99460,120700,152260,164450,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.61,NA,DC,NA
11,NA,District of Columbia,17-2072,"Electronics Engineers, Except Computer",NA,460,3.5,0.696,NA,65.57,136380,0.9,45.01,54.9,64.92,82.93,82.93,93620,114190,135030,172490,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.92,NA,DC,NA
11,NA,District of Columbia,17-2081,Environmental Engineers,NA,270,18.7,0.4,NA,52.34,108870,1.4,37.75,47.98,49.85,61.07,64.8,78530,99800,103690,127030,134780,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.32,NA,DC,NA
11,NA,District of Columbia,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",NA,130,21.8,0.19,NA,49.4,102750,6.8,34.97,37.53,47.9,58.15,68.72,72740,78060,99640,120950,142940,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.17,NA,DC,NA
11,NA,District of Columbia,17-2112,Industrial Engineers,NA,140,4.3,0.204,NA,45.66,94970,1.9,32.74,35.87,41.92,50.84,62.36,68100,74610,87190,105750,129710,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.1,NA,DC,NA
11,NA,District of Columbia,17-2121,Marine Engineers and Naval Architects,NA,510,40.7,0.769,NA,64.7,134580,3.9,37.95,48.44,64.79,79.06,82.93,78940,100760,134760,164450,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,14.69,NA,DC,NA
11,NA,District of Columbia,17-2141,Mechanical Engineers,NA,680,15.5,1.026,NA,54.73,113840,3.6,37.47,43.32,51.51,64.8,78.39,77940,90110,107140,134780,163050,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.52,NA,DC,NA
11,NA,District of Columbia,17-2161,Nuclear Engineers,NA,**,**,**,NA,70.28,146190,13.3,48.35,58.22,67.88,87.04,91.34,100580,121110,141190,181040,189990,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-2199,"Engineers, All Other",NA,2800,1.3,4.227,NA,67.25,139880,0.8,41.92,58.06,70.68,81.16,82.93,87190,120760,147010,168810,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.92,NA,DC,NA
11,NA,District of Columbia,17-3011,Architectural and Civil Drafters,NA,780,19.4,1.179,NA,36.53,75980,5.3,23.08,29.14,29.92,38.15,50.33,48010,60600,62230,79360,104690,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.64,NA,DC,NA
11,NA,District of Columbia,17-3012,Electrical and Electronics Drafters,NA,**,**,**,NA,39.26,81650,3.6,35.94,37.04,37.13,37.13,47.2,74750,77050,77240,77240,98180,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-3013,Mechanical Drafters,NA,**,**,**,NA,24.34,50630,29.1,23.32,23.32,23.32,23.32,23.32,48510,48510,48510,48510,48510,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-3021,Aerospace Engineering and Operations Technologists and Technicians,NA,**,**,**,NA,53.78,111870,15.8,35.94,35.94,48.88,62.36,79.62,74750,74750,101670,129700,165600,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-3022,Civil Engineering Technologists and Technicians,NA,150,4.7,0.229,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.5,NA,DC,NA
11,NA,District of Columbia,17-3023,Electrical and Electronic Engineering Technologists and Technicians,NA,180,24.7,0.271,NA,44.36,92260,2.2,35.49,35.94,42.54,50.3,58.42,73820,74750,88490,104620,121510,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.38,NA,DC,NA
11,NA,District of Columbia,17-3026,Industrial Engineering Technologists and Technicians,NA,**,**,**,NA,54.04,112390,9.9,37.48,46.84,59.82,61.08,78.09,77970,97430,124420,127050,162430,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",NA,340,3.6,0.512,NA,47.4,98580,1.3,34.97,41.63,47.51,54.5,58.15,72740,86590,98820,113360,120950,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.98,NA,DC,NA
11,NA,District of Columbia,19-0000,"Life, Physical, and Social Science Occupations",NA,20770,2.9,31.38,NA,54.04,112400,1.1,23.63,36.14,51.51,68.72,82.93,49150,75170,107140,142940,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,major,3.47,NA,DC,NA
11,NA,District of Columbia,19-1021,Biochemists and Biophysicists,NA,**,**,**,NA,45.95,95570,4.2,23.31,29.79,45.78,57.81,72.92,48490,61970,95220,120240,151680,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,**,NA,DC,NA
11,NA,District of Columbia,19-1029,"Biological Scientists, All Other",NA,530,8.2,0.797,NA,59.76,124290,5.1,30.03,38.47,50.19,80.22,95.81,62470,80020,104400,166860,199280,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,2.39,NA,DC,NA
11,NA,District of Columbia,19-1031,Conservation Scientists,NA,70,45.6,0.107,NA,41.3,85900,20.2,15,15,39.47,57.21,66.76,31200,31200,82090,118990,138860,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.67,NA,DC,NA
11,NA,District of Columbia,19-1032,Foresters,NA,30,1.5,0.045,NA,51.5,107120,0.6,31.13,39.47,50.05,50.05,93.18,64760,82090,104100,104100,193810,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.67,NA,DC,NA
11,NA,District of Columbia,19-1042,"Medical Scientists, Except Epidemiologists",NA,350,17.1,0.53,NA,55.98,116430,7.7,29.73,38.35,47.91,76.57,82.93,61830,79760,99640,159270,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.69,NA,DC,NA
11,NA,District of Columbia,19-2012,Physicists,NA,590,16.7,0.886,NA,62.15,129260,7.2,36.47,48.62,63.4,82.5,82.93,75860,101130,131870,171600,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,6.23,NA,DC,NA
11,NA,District of Columbia,19-2031,Chemists,NA,270,0.6,0.402,NA,61.76,128460,0.6,37.51,51.51,63.14,74.61,82.93,78010,107140,131330,155190,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.7,NA,DC,NA
11,NA,District of Columbia,19-2041,"Environmental Scientists and Specialists, Including Health",NA,1190,5.2,1.795,NA,59.57,123900,1.6,37.98,47.86,61.48,72.65,82.93,79000,99550,127880,151110,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.29,NA,DC,NA
11,NA,District of Columbia,19-2099,"Physical Scientists, All Other",NA,710,4.8,1.08,NA,68.51,142490,0.6,49.85,58,71.6,82.93,82.93,103690,120640,148930,172490,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,7.73,NA,DC,NA
11,NA,District of Columbia,19-3011,Economists,NA,4160,6.6,6.29,NA,67.64,140690,1.7,37.62,48.99,64.79,82.93,#,78240,101900,134760,172490,#,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,56.64,NA,DC,NA
11,NA,District of Columbia,19-3022,Survey Researchers,NA,500,30.2,0.763,NA,46.6,96920,10.1,22.4,29.13,37.98,60.59,77.67,46590,60590,79000,126020,161560,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,12.15,NA,DC,NA
11,NA,District of Columbia,19-3033,Clinical and Counseling Psychologists,NA,270,12.8,0.415,NA,48.02,99890,9.1,18.41,23.46,38.19,50.54,99,38290,48800,79430,105120,205920,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.01,NA,DC,NA
11,NA,District of Columbia,19-3034,School Psychologists,NA,240,7.1,0.369,NA,46.21,96120,4.3,18.36,36,47.33,55.97,61.28,38180,74870,98440,116410,127450,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.91,NA,DC,NA
11,NA,District of Columbia,19-3039,"Psychologists, All Other",NA,240,8.4,0.359,NA,50.21,104440,1.1,24.84,41.92,50.63,59.82,64.92,51670,87190,105300,124430,135030,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,3.67,NA,DC,NA
11,NA,District of Columbia,19-3051,Urban and Regional Planners,NA,320,39.1,0.484,NA,51.6,107330,4.2,31.19,39.72,50.63,64.61,67.04,64870,82630,105300,134380,139440,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.75,NA,DC,NA
11,NA,District of Columbia,19-3091,Anthropologists and Archeologists,NA,50,1,0.071,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,1.5,NA,DC,NA
11,NA,District of Columbia,19-3093,Historians,NA,240,14.3,0.36,NA,49.7,103370,8.9,23.28,34.97,54.5,63.06,72.65,48430,72740,113360,131170,151110,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,17.41,NA,DC,NA
11,NA,District of Columbia,19-3094,Political Scientists,NA,3490,8.7,5.275,NA,60.68,126210,2.5,30.1,49.85,61.48,76.57,82.93,62610,103690,127880,159270,172490,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,131.46,NA,DC,NA
11,NA,District of Columbia,19-3099,"Social Scientists and Related Workers, All Other",NA,2590,2.4,3.907,NA,51.49,107100,1.1,28.9,41.92,51.51,60.87,70.68,60110,87190,107140,126610,147010,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,16.03,NA,DC,NA
11,NA,District of Columbia,19-4021,Biological Technicians,NA,250,2.3,0.378,NA,24.3,50540,0.5,18.04,18.18,23.14,28.86,34.68,37530,37820,48130,60020,72130,NA,NA,2021,NA,2,0,Cross-industry,cross-industry,1235,detailed,0.7,NA,DC,NA
